name,price_mkd,image_url,in_stock
"ATX Midi Tower Case Sharkoon Rebel C80G Black ARGB w/2xUSB 3.0, Type-C USB 3.2, 4x 120mm Fans",6980,https://www.anhoch.com/storage/media/rebelc80grgb.jpg,yes
"ATX Midi Tower Case Sharkoon Rebel C80M Black ARGB w/2xUSB 3.0, Type-C USB 3.2, 4x 120mm Fans",6980,https://www.anhoch.com/storage/media/rebelc80mrgb.jpg,yes
"ATX / E-ATX Midi Tower Case Sharkoon PURE STEEL RGB Black Gaming w/2xUSB 3.0, 4x120mm RGB Fans",2980,https://www.anhoch.com/storage/media/puresteelrgbb_1.jpg,yes
"ATX Midi Tower Case Deepcool CG580 4F V2 WH Panoramic Glass w/USB 3.0 x2, 4x120mm ARGB Fans White",5480,https://www.anhoch.com/storage/media/r-cg580-whada4-g-2.jpg,yes
ATX Midi Tower Case Gigabyte C500 PANORAMIC STEALTH ICE White w/4x 120mm ARGB Fans,6680,https://www.anhoch.com/storage/media/gb-c500pist.jpg,yes
"ATX / E-ATX Midi Tower Case Deepcool CG560 Black w/USB 3.0, USB 2.0, 3x 120mm ARGB LED,1x 140mm Fans",4980,https://www.anhoch.com/storage/media/rcg560bkaae4g1.jpg,yes
"ATX / E-ATX Midi Tower Case Deepcool CH560 White ARGB w/USB 3.0, Type-C, 3x 140mm, 1x 120mm LED Fans",6980,https://www.anhoch.com/storage/media/rch560whape4g1.jpg,yes
ITX Mini Open Case Antec Striker,16980,https://www.anhoch.com/storage/media/gallery-striker-01.jpg,yes
"ATX Midi Tower Case Deepcool MATREXX55 V4 C Black w/USB3.0,2x USB2.0,x4 RGB Fans",4780,https://www.anhoch.com/storage/media/r-matrexx55-bcada4-g-4.jpg,yes
ATX Mid Tower Case Thermaltake View 200 TG ARGB Snow,4780,https://www.anhoch.com/storage/media/ca1x300m6wn00.jpg,yes
"ATX Midi Tower Case Sharkoon RGB Slider Gaming w/2xUSB 3.0, USB 2.0, 120mm Fans, LED strip, White",3180,https://www.anhoch.com/storage/media/rgbsliderwh.jpg,yes
ATX Micro Tower Case Thermaltake The Tower 300 Racing Green,10480,https://www.anhoch.com/storage/media/ca-1y4-00scwn-00.jpg,yes
"ATX Midi Tower Case SAMA SV-01 Black ARGB w/USB 3.0, Type-C, 4x 120mm LED Fans",4480,https://www.anhoch.com/storage/media/sv01.jpg,yes
"ATX Mid Tower Case NZXT H6 Flow Black RGB w/2x USB 3.2, Type-C, 3x 120mm(RGB Core)",8480,https://www.anhoch.com/storage/media/cch61fbr1_3.jpg,yes
"ATX / E-ATX Midi Tower Case Deepcool MATREXX 55 V3 ADD-RGB WH 3F w/USB 3.0, 2x USB 2.0, x3 RGB Fans",5480,https://www.anhoch.com/storage/media/dpatxmatrexx55v3arwh3f_1.jpg,yes
"ATX Micro Case Deepcool CH260 White w/USB 3.0 x2, Type-C",4080,https://www.anhoch.com/storage/media/r-ch260-whngm0-g-1.jpg,yes
"ATX Micro Case Deepcool CH270 DIGITAL Black w/USB 3.0 x2, Type-C",4980,https://www.anhoch.com/storage/media/r-ch270-bkndm0-g-1.jpg,yes
"ITX Mini Case Razer Tomahawk w/RGB Chroma, 1xUSB3.2 Type-C, 2x USB 3.2",6480,https://www.anhoch.com/storage/media/rc2101400100r3m1_1.jpg,yes
"ATX Midi Tower Case Sharkoon RGB Slider Gaming w/2xUSB 3.0, USB 2.0, 120mm Fans, LED strip",3180,https://www.anhoch.com/storage/media/rgbslider_1.jpg,yes
