name,price_mkd,image_url,source,in_stock
CPU AMD Ryzen 7 9800X 3D TRAY up to 5.2GHz,25999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61718_0-01JVA7DGENPN9C3MCK58G0WR2W.webp,setec,yes
"Процесор Intel Core i7-14700F (CM8071504820816), 2.1 GHz, 20 јадра, Socket 1700, 33 MB кеш, OEM",26090,https://50cdn.gjirafamall.tech/images/beda6929-6f19-4eba-8611-90c9595e2b7b/beda6929-6f19-4eba-8611-90c9595e2b7b.jpeg,gjirafa50,yes
"Процесор Intel Core i7-14700 (CM8071504820817), 2,1 GHz, 20 јадра, Socket 1700, 33 MB, OEM",26790,https://50cdn.gjirafamall.tech/images/17ce7177-9866-41bf-a752-1ed9159f5b9f/17ce7177-9866-41bf-a752-1ed9159f5b9f.jpeg,gjirafa50,yes
CPU AMD Ryzen 9 9950X AM5 TRAY,26999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88648_CPU%20AMD%20Ryzen%209%209950X%20AM5%20TRAY-01KJF8M4J4NH6G633BGX2G5F7H.jpg,setec,no
Procesor Intel Core i7-14700KF,27090,https://50cdn.gjirafamall.tech/images/f267f993-56bf-40a3-b774-14edef41bfd8/f267f993-56bf-40a3-b774-14edef41bfd8.jpeg,gjirafa50,yes
"Процесор AMD Ryzen 7 7800X3D, 4,2 GHz",27590,https://50cdn.gjirafamall.tech/images/99fd8e0c-f213-4cd6-ad30-eec9965f68ac/99fd8e0c-f213-4cd6-ad30-eec9965f68ac.jpeg,gjirafa50,yes
"Procesor Intel Core i5-12600, 3.3 GHz, 18 MB, BOX",27690,https://50cdn.gjirafamall.tech/images/12d59520-22b8-4192-8f83-b3cb6cf23846/12d59520-22b8-4192-8f83-b3cb6cf23846.jpeg,gjirafa50,yes
Procesor Intel Core i7-14700,27790,https://50cdn.gjirafamall.tech/images/1c1d9785-af24-42ec-9b74-ddb9cc0ee49b/1c1d9785-af24-42ec-9b74-ddb9cc0ee49b.jpeg,gjirafa50,yes
CPU AMD Ryzen 7 9800X 3D BOX up to 5.2GHz,27999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61653_0-01JVA7DB47EW7EZJX836GNAM66.webp,setec,no
Intel i9-14900KF LGA1700 36MB Cache 6.0GHz no fan Box,27999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34794_0-01JVYC9RK31G5B7P4AEXKVZK2V.webp,setec,no
