name,price_mkd,image_url,in_stock
PSU 1600W BE Quiet! Dark Power Pro 13 80+ Titanium Full Modular,29980,https://www.anhoch.com/storage/media/bn332_1.jpg,yes
PSU 850W White Shark Admiral 80Plus Gold Full Modular,6480,https://www.anhoch.com/storage/media/gpsu850w.jpg,yes
"PSU 850W Deepcool PQ850G WH 80Plus Gold/Cybenetics Plat., Full Modular,PCIe Gen 5.1, 12V-2x6 12VHPWR",7980,https://www.anhoch.com/storage/media/r-pq850g-fd1w-jgeu-v1.jpg,yes
"PSU 1200W BE Quiet! Pure Power 12 80+ Gold Full Modular, PCIe Gen 5.1 Ready 12VHPWR",13980,https://www.anhoch.com/storage/media/bn346_1.jpg,yes
PSU 850W MSI MAG A850GL PCIE5 80 PLUS Gold Full Modular 12VHPWR,7680,https://www.anhoch.com/storage/media/maga850glpcie5.jpg,yes
"PSU 750W BE Quiet! Pure Power 13 M 80+ Gold Full Modular, PCIe Gen 5.1 Ready 12VHPWR",7980,https://www.anhoch.com/storage/media/bp026eu_1.jpg,yes
"PSU 1000W BE Quiet! Pure Power 12 80+ Gold Full Modular, PCIe Gen 5.1 Ready 12VHPWR",11480,https://www.anhoch.com/storage/media/bn345.jpg,yes
"PSU 850W Gigabyte UD850GM PG5W Real Power 80Plus GOLD, Modular, 120mm Fan 5.0 Ready 12VHPWR White",9680,https://www.anhoch.com/storage/media/gpud850gmpg5w.jpg,yes
"PSU 850W BE Quiet! Pure Power 13 M 80+ Gold Full Modular, PCIe Gen 5.1 Ready 12VHPWR",8980,https://www.anhoch.com/storage/media/bp027eu_1.jpg,no
PSU 850W Corsair RM850e 2025 80 Plus Gold Fully Modular White,9980,https://www.anhoch.com/storage/media/cp-9020293-eu_1.jpg,no
PSU 1200W Thermaltake Toughpower PF3 1200W Platinum - TT Premium Edition,17580,https://www.anhoch.com/storage/media/pstpd1200fnfapx3.jpg,no
PSU 1200W Corsair HX Series™ 80 Plus® Platinum Fully Modular,18980,https://www.anhoch.com/storage/media/cp9020140eu_1.jpg,no
PSU 1300W MSI MEG Ai1300P PCIE5 80 PLUS Platinum Modular 12VHPWR,21980,https://www.anhoch.com/storage/media/megai1300ppcie5.jpg,no
PSU 550W Gigabyte P550SS Real Power 80Plus Silver120mm FDB Fan Black,2980,https://www.anhoch.com/storage/media/gp-p550ss.jpg,no
PSU 500W White Shark Captain 3 80Plus Standard RGB,2380,https://www.anhoch.com/storage/media/captain-3-(2)___thumb_600_600.jpg,no
"PSU 850W Corsair RMx Series RM850x 80 Plus Gold Fully Modular, PCIe Gen 5.1 Ready 12VHPWR",11480,https://www.anhoch.com/storage/media/cp-9020270-eu_1.jpg,no
"PSU 650W BE Quiet! System Power 11 80+ Bronze PCIe Gen 5.1, ATX 3.1",4580,https://www.anhoch.com/storage/media/141937_800x800.jpg,no
